Timestamp, LinearX, LinearY, LinearZ, AngularX, AngularY, AngularZ, MagnetX, MagnetY, MagnetZ
281, -0.966552734375, 0.1513671875, 0.079833984375, -0.1220703050494194, -0.2441406100988388, -0.1831054538488388, 17.0, 20.0, 15.0 
303, -0.9642333984375, 0.1507568359375, 0.0821533203125, -0.3662109076976776, -0.2441406100988388, -0.30517578125, 17.0, 20.0, 15.0 
321, -0.96630859375, 0.1495361328125, 0.0821533203125, -0.30517578125, -0.2441406100988388, -0.1831054538488388, 17.0, 20.0, 15.0 
341, -0.968017578125, 0.1490478515625, 0.08056640625, -0.30517578125, -0.1220703050494194, -0.1220703050494194, 17.0, 20.0, 15.0 
356, -0.9637451171875, 0.1514892578125, 0.077880859375, -0.3662109076976776, -0.1220703050494194, -0.0610351525247097, 18.0, 21.0, 12.0 
372, -0.964111328125, 0.1527099609375, 0.0762939453125, -0.4272460639476776, -0.1831054538488388, 0.0, 18.0, 21.0, 12.0 
393, -0.96435546875, 0.1522216796875, 0.0775146484375, -0.54931640625, -0.1831054538488388, -0.0610351525247097, 18.0, 21.0, 12.0 
411, -0.96533203125, 0.15283203125, 0.078369140625, -0.8544921278953552, -0.2441406100988388, -0.1831054538488388, 18.0, 21.0, 12.0 
432, -0.9664306640625, 0.1512451171875, 0.074951171875, -1.0986328125, -0.0610351525247097, -0.1220703050494194, 18.0, 21.0, 12.0 
447, -0.9649658203125, 0.148193359375, 0.0780029296875, -1.03759765625, 0.0610351525247097, -0.1220703050494194, 18.0, 19.0, 12.0 
466, -0.96435546875, 0.1475830078125, 0.0838623046875, -0.3662109076976776, -0.30517578125, -0.2441406100988388, 18.0, 19.0, 12.0 
483, -0.96533203125, 0.1513671875, 0.0833740234375, 0.0, -0.4272460639476776, -0.2441406100988388, 18.0, 19.0, 12.0 
500, -0.96630859375, 0.1527099609375, 0.0830078125, 0.3662109076976776, -0.3662109076976776, -0.1831054538488388, 18.0, 19.0, 12.0 
520, -0.966796875, 0.1497802734375, 0.0811767578125, 0.54931640625, 0.0, -0.1220703050494194, 18.0, 19.0, 12.0 
536, -0.9664306640625, 0.148193359375, 0.07958984375, 0.9155272841453552, 0.0, -0.0610351525247097, 18.0, 19.0, 12.0 
558, -0.9635009765625, 0.15283203125, 0.0775146484375, 0.6713866591453552, -0.30517578125, -0.2441406100988388, 18.0, 22.0, 11.0 
575, -0.963623046875, 0.154052734375, 0.0767822265625, 0.3662109076976776, -0.4272460639476776, -0.54931640625, 18.0, 22.0, 11.0 
593, -0.9635009765625, 0.150634765625, 0.075927734375, -0.1831054538488388, -0.4272460639476776, -0.54931640625, 18.0, 22.0, 11.0 
614, -0.964111328125, 0.1507568359375, 0.077880859375, -0.54931640625, -0.4882812201976776, -0.4882812201976776, 18.0, 22.0, 11.0 
629, -0.967529296875, 0.1507568359375, 0.0784912109375, -0.54931640625, -0.4882812201976776, -0.3662109076976776, 18.0, 22.0, 11.0 
650, -0.967041015625, 0.1494140625, 0.0777587890625, -0.6713866591453552, -0.3662109076976776, -0.1831054538488388, 18.0, 21.0, 11.0 
668, -0.966796875, 0.150634765625, 0.0814208984375, -0.7934569716453552, -0.2441406100988388, -0.2441406100988388, 18.0, 21.0, 11.0 
688, -0.9686279296875, 0.1529541015625, 0.083984375, -0.2441406100988388, 0.0610351525247097, -0.1220703050494194, 18.0, 21.0, 11.0 
702, -0.967041015625, 0.154296875, 0.07763671875, 0.30517578125, 0.3662109076976776, 0.30517578125, 18.0, 21.0, 11.0 
722, -0.96533203125, 0.1575927734375, 0.0689697265625, 0.6103515625, 0.4882812201976776, 0.6713866591453552, 18.0, 21.0, 11.0 
740, -0.96435546875, 0.160888671875, 0.077880859375, 1.7700194120407104, 0.4882812201976776, 1.2817381620407104, 18.0, 21.0, 11.0 
757, -0.970458984375, 0.1563720703125, 0.0875244140625, 2.50244140625, -0.4272460639476776, 1.3427733182907104, 19.0, 24.0, 8.0 
776, -0.97314453125, 0.1470947265625, 0.1021728515625, 0.6713866591453552, -0.7934569716453552, 0.8544921278953552, 19.0, 24.0, 8.0 
792, -0.952880859375, 0.14697265625, 0.1007080078125, -0.1220703050494194, 0.1220703050494194, 0.54931640625, 19.0, 24.0, 8.0 
813, -0.9495849609375, 0.154541015625, 0.0928955078125, 0.0, 0.3662109076976776, 0.2441406100988388, 19.0, 24.0, 8.0 
831, -0.960205078125, 0.1595458984375, 0.0811767578125, -0.4272460639476776, 0.1220703050494194, 0.0610351525247097, 19.0, 24.0, 8.0 
851, -0.965087890625, 0.16064453125, 0.065673828125, 0.4272460639476776, -0.3662109076976776, 0.2441406100988388, 18.0, 22.0, 12.0 
871, -0.9775390625, 0.15380859375, 0.070556640625, 3.662109136581421, -1.5869139432907104, 1.0986328125, 18.0, 22.0, 12.0 
889, -0.975830078125, 0.1337890625, 0.0911865234375, 3.723144292831421, -1.7700194120407104, 1.7089842557907104, 18.0, 22.0, 12.0 
911, -0.96533203125, 0.13330078125, 0.097412109375, 2.25830078125, -0.8544921278953552, 3.601073980331421, 18.0, 22.0, 12.0 
926, -0.9488525390625, 0.165283203125, 0.0909423828125, 3.112792730331421, 0.0, 3.967284917831421, 18.0, 22.0, 12.0 
944, -0.9532470703125, 0.167724609375, 0.0859375, 3.295898199081421, -0.4882812201976776, 2.990722417831421, 18.0, 22.0, 8.0 
964, -0.9698486328125, 0.1611328125, 0.078369140625, 1.5869139432907104, -1.15966796875, 3.173827886581421, 18.0, 22.0, 8.0 
981, -0.97314453125, 0.14697265625, 0.07421875, 0.54931640625, -1.5258787870407104, 3.723144292831421, 18.0, 22.0, 8.0 
1000, -0.974609375, 0.128173828125, 0.077880859375, -0.1831054538488388, -1.4648436307907104, 4.21142578125, 18.0, 22.0, 8.0 
1016, -0.976318359375, 0.117919921875, 0.098388671875, -1.5258787870407104, -1.15966796875, 4.5166015625, 18.0, 22.0, 8.0 
1034, -0.9739990234375, 0.12060546875, 0.1044921875, -5.798339366912842, -0.2441406100988388, 5.371093273162842, 18.0, 22.0, 8.0 
1054, -0.9658203125, 0.1280517578125, 0.1070556640625, -7.934569835662842, 0.4882812201976776, 6.103515148162842, 19.0, 24.0, 9.0 
1072, -0.9635009765625, 0.1373291015625, 0.1134033203125, -6.774901866912842, 0.1831054538488388, 6.103515148162842, 19.0, 24.0, 9.0 
1092, -0.965576171875, 0.1319580078125, 0.12158203125, -2.563476324081421, 0.7934569716453552, 6.896972179412842, 19.0, 24.0, 9.0 
1107, -0.9857177734375, 0.1778564453125, 0.076171875, 1.4038084745407104, 1.3427733182907104, 8.4228515625, 19.0, 24.0, 9.0 
1127, -0.998779296875, 0.17822265625, 0.09423828125, 8.11767578125, -1.0986328125, 6.896972179412842, 19.0, 24.0, 9.0 
1145, -0.98828125, 0.1104736328125, 0.17529296875, 3.662109136581421, -1.7700194120407104, 2.13623046875, 17.0, 23.0, 11.0 
1163, -0.9757080078125, 0.095458984375, 0.15087890625, -1.8310545682907104, 0.7934569716453552, 2.197265625, 17.0, 23.0, 11.0 
1182, -0.97509765625, 0.092041015625, 0.1180419921875, -1.0986328125, 1.9531248807907104, 4.94384765625, 17.0, 23.0, 11.0 
1197, -0.9771728515625, 0.0914306640625, 0.0972900390625, -4.0283203125, 2.0751953125, 8.11767578125, 17.0, 23.0, 11.0 
1218, -0.980224609375, 0.0999755859375, 0.091796875, -3.601073980331421, 1.9531248807907104, 9.58251953125, 17.0, 23.0, 11.0 
1234, -0.989013671875, 0.0966796875, 0.1104736328125, -1.7089842557907104, 2.3193359375, 12.817381858825684, 17.0, 21.0, 9.0 
1252, -0.9896240234375, 0.0887451171875, 0.11767578125, -4.638671875, 3.234863042831421, 15.747069358825684, 17.0, 21.0, 9.0 
1270, -0.98388671875, 0.078857421875, 0.1207275390625, -7.385253429412842, 3.601073980331421, 18.12744140625, 17.0, 21.0, 9.0 
1286, -0.97705078125, 0.0592041015625, 0.140869140625, -8.9111328125, 3.845214605331421, 19.04296875, 17.0, 21.0, 9.0 
1308, -0.9736328125, 0.05517578125, 0.1470947265625, -11.535643577575684, 5.432128429412842, 20.935056686401367, 17.0, 21.0, 9.0 
1325, -0.97412109375, 0.049072265625, 0.134033203125, -9.8876953125, 7.324218273162842, 22.521970748901367, 17.0, 21.0, 9.0 
1345, -0.971923828125, 0.037353515625, 0.127197265625, -7.141112804412842, 8.6669921875, 23.559568405151367, 15.0, 23.0, 11.0 
1361, -0.960205078125, 0.0230712890625, 0.112060546875, -5.493163585662842, 10.192870140075684, 23.376462936401367, 15.0, 23.0, 11.0 
1378, -0.9710693359375, 0.0323486328125, 0.10205078125, -3.784179449081421, 11.535643577575684, 21.789548873901367, 15.0, 23.0, 11.0 
1399, -0.981201171875, 0.04638671875, 0.0924072265625, -0.7324218153953552, 13.000487327575684, 21.484373092651367, 15.0, 23.0, 11.0 
1417, -0.989990234375, 0.060546875, 0.0772705078125, 10.253905296325684, 13.305663108825684, 21.423337936401367, 15.0, 23.0, 11.0 
1437, -0.9927978515625, 0.050048828125, 0.085693359375, 20.080564498901367, 12.939452171325684, 19.83642578125, 16.0, 22.0, 13.0 
1451, -0.9664306640625, 0.0394287109375, 0.076171875, 23.010251998901367, 12.695311546325684, 19.4091796875, 16.0, 22.0, 13.0 
1469, -0.9610595703125, 0.02587890625, 0.084716796875, 19.71435546875, 12.634276390075684, 19.8974609375, 16.0, 22.0, 13.0 
1492, -0.9761962890625, -0.0145263671875, 0.104248046875, 10.070799827575684, 12.878417015075684, 22.277830123901367, 16.0, 22.0, 13.0 
1510, -0.9951171875, -0.02490234375, 0.08740234375, 9.70458984375, 13.122557640075684, 28.137205123901367, 16.0, 22.0, 13.0 
1532, -1.0238037109375, -0.014892578125, 0.0986328125, 15.747069358825684, 11.962889671325684, 33.63037109375, 14.0, 23.0, 11.0 
1549, -1.04443359375, -0.0318603515625, 0.1546630859375, 24.475095748901367, 10.620116233825684, 34.66796875, 14.0, 23.0, 11.0 
1567, -1.0531005859375, -0.0621337890625, 0.20263671875, 32.89794921875, 14.465331077575684, 37.29248046875, 14.0, 23.0, 11.0 
